id	主题1	主题2	主题3
3219	25	22	18
322	13	25	9
3220	23	14	18
3221	4	13	18
3222	7	17	25
3223	5	11	19
3224	19	15	2
3225	2	25	15
3226	12	15	2
3227	12	9	19
3228	20	1	6
3229	23	24	9
323	1	6	7
3230	25	8	7
3231	7	19	18
3232	18	4	10
3233	1	15	18
3234	18	7	12
3235	11	2	18
3236	22	2	18
3237	8	18	20
3238	9	7	11
3239	17	19	1
324	12	2	20
3240	1	25	16
3241	19	25	1
3242	24	10	18
3243	20	4	18
3244	1	12	18
3245	13	21	5
3246	4	17	6
3247	20	8	17
3248	1	6	18
3249	1	24	18
325	15	6	8
3250	1	12	18
3251	12	6	18
3252	5	18	19
3253	2	19	18
3254	9	1	14
3255	25	19	18
3256	15	19	23
3257	17	19	24
3258	22	25	1
3259	19	26	18
326	12	15	2
3260	19	18	1
3261	19	25	18
3262	20	6	18
3263	2	21	18
3264	17	15	19
3265	12	1	11
3266	21	1	26
3267	19	18	1
3268	12	15	18
3269	19	15	18
327	12	18	19
3270	16	4	11
3271	17	4	18
3272	19	17	24
3273	26	18	19
3274	18	25	19
3275	9	21	24
3276	23	7	11
3277	8	23	18
3278	8	1	6
3279	25	26	7
328	6	9	8
3280	6	12	9
3281	22	8	23
3282	20	18	19
3283	8	23	26
3284	18	3	19
3285	17	11	18
3286	20	2	18
3287	22	2	11
3288	17	22	24
3289	17	24	19
329	26	24	20
3290	24	19	25
3291	20	4	18
3292	26	24	5
3293	19	25	24
3294	22	25	24
3295	21	7	9
3296	15	2	25
3297	9	16	18
3298	15	19	2
3299	1	19	7
33	12	18	19
330	2	18	19
3300	23	12	2
3301	12	5	3
3302	26	24	18
3303	20	1	24
3304	9	18	19
3305	1	19	25
3306	4	18	7
3307	1	18	19
3308	15	23	21
331	19	18	1
3310	13	25	18
3311	25	26	19
3312	20	18	19
3313	22	23	2
3314	15	19	18
3315	8	15	18
3316	12	19	18
3317	19	14	18
3318	15	17	24
3319	22	2	18
332	19	18	1
3320	4	10	11
3321	9	8	3
3322	7	8	25
3323	15	18	4
3324	15	2	20
3325	1	12	15
3326	8	1	18
3327	19	10	2
3328	17	16	3
3329	10	9	18
333	21	5	18
3330	15	18	19
3331	20	1	25
3332	26	2	18
3333	8	14	18
3334	8	1	18
3335	6	13	24
3336	16	3	21
3337	18	12	25
3338	15	11	12
3339	22	19	15
334	19	18	1
3340	22	19	18
3341	11	22	19
3342	2	22	18
3343	9	1	18
3344	2	14	18
3345	24	18	12
3346	1	20	18
3347	2	19	18
3348	9	18	7
3349	17	19	18
335	8	24	16
3350	23	1	24
3351	17	4	23
3352	24	25	22
3353	24	25	18
3354	7	18	19
3355	22	18	19
3356	21	18	8
3357	12	1	19
3358	12	23	18
3359	15	12	21
336	1	8	18
3360	9	25	18
3361	23	12	2
3362	1	18	19
3363	9	18	19
3364	15	18	19
3365	14	8	18
3366	8	24	11
3367	8	14	12
3368	15	2	22
3369	1	18	16
337	7	11	21
3370	17	22	18
3371	1	24	18
3372	14	8	18
3373	15	12	18
3374	2	18	19
3375	18	24	15
3376	22	18	19
3377	15	21	26
3378	8	15	10
3379	25	26	18
338	19	18	1
3380	25	7	18
3381	14	8	4
3382	7	11	18
3383	22	23	18
3384	7	21	18
3385	11	3	24
3386	25	8	18
3387	15	19	7
3388	9	11	22
3389	6	18	14
339	9	17	22
3390	11	4	18
3391	8	25	9
3392	15	25	16
3393	15	2	18
3394	19	17	18
3395	19	16	8
3396	8	10	18
3397	25	6	18
3398	25	24	8
3399	8	18	19
34	9	12	18
340	19	13	17
3400	22	24	18
3401	12	18	19
3402	12	13	18
3403	12	2	18
3404	26	13	24
3405	25	18	19
3406	6	1	18
3407	7	16	20
3408	12	18	19
3409	8	18	19
341	8	1	14
3410	23	17	25
3411	20	18	19
3412	12	23	18
3413	17	19	18
3414	8	25	1
3415	11	19	18
3416	26	18	19
3417	20	5	1
3418	10	18	13
3419	12	18	19
342	19	18	1
3420	2	22	18
3421	2	24	12
3422	25	21	6
3423	15	1	18
3424	22	19	18
3425	2	23	18
3426	22	24	18
3427	25	18	19
3428	7	13	18
3429	25	7	5
343	24	6	18
3430	9	26	18
3431	22	11	16
3432	8	19	7
3433	18	12	8
3434	24	9	12
3435	1	20	5
3436	9	18	19
3437	9	18	19
3438	9	1	6
3439	20	18	19
344	24	6	18
3440	1	18	19
3441	17	18	19
3442	13	5	20
3443	8	18	19
3444	15	18	19
3445	2	18	25
3446	25	7	18
3447	15	12	11
3448	26	23	19
3449	7	2	12
345	11	14	18
3450	11	21	4
3451	20	26	25
3452	9	1	12
3453	7	18	19
3454	22	18	19
3455	7	21	5
3456	15	6	7
3457	2	19	1
3458	20	7	15
3459	26	11	25
346	21	18	20
3460	7	6	18
3461	25	7	18
3462	4	17	15
3463	19	15	18
3464	16	8	18
3465	20	18	19
3466	20	18	19
3467	25	3	18
3468	17	18	19
3469	15	8	19
347	24	6	18
3470	16	8	14
3471	23	19	25
3472	23	2	12
3473	25	11	18
3474	18	17	19
3475	7	12	6
3476	25	24	18
3477	1	18	19
3478	7	9	12
3479	20	25	18
348	6	18	19
3480	25	6	18
3481	18	25	19
3482	15	9	1
3483	11	18	19
3484	12	9	18
3485	15	19	18
3486	9	21	24
3487	10	8	18
3488	15	2	18
3489	23	18	19
349	15	16	12
3490	9	18	19
3491	25	19	14
3492	25	15	18
3493	8	18	19
3494	25	18	19
3495	7	20	18
3496	22	25	17
3497	13	18	19
3498	17	18	19
3499	15	17	23
35	25	8	21
350	15	12	1
3500	26	18	19
3501	26	18	19
3502	10	26	4
3503	17	18	19
3504	15	18	19
3505	25	19	2
3506	8	18	19
3507	21	19	18
3508	3	18	19
351	24	18	19
3510	4	6	18
3511	23	19	3
3512	20	18	19
3513	23	2	19
3514	19	23	18
3515	12	18	19
3516	15	16	3
3517	17	18	19
3518	19	25	23
3519	25	18	19
352	9	14	18
3520	24	6	21
3521	6	16	18
3522	21	4	18
3523	21	14	18
3524	21	1	6
3525	4	19	18
3526	23	1	18
3527	26	15	18
3528	13	18	19
3529	1	3	7
353	4	12	18
3530	10	6	18
3531	8	18	19
3532	15	8	18
3533	18	19	1
3534	20	26	18
3535	8	24	18
3536	17	19	18
3537	2	18	19
3538	22	23	14
3539	18	16	19
354	8	16	18
3540	23	13	19
3541	16	10	24
3542	14	18	19
3543	12	18	19
3544	24	11	18
3545	14	8	24
3546	8	6	13
3547	8	25	14
3548	21	8	9
3549	24	9	8
355	9	18	19
3550	24	18	19
3551	5	1	18
3552	20	3	19
3553	9	25	18
3554	8	13	15
3555	19	22	18
3556	4	19	18
3557	18	12	17
3558	8	1	18
3559	8	24	18
356	9	11	18
3560	5	18	9
3561	14	11	18
3562	8	23	15
3563	17	24	18
3564	1	18	19
3565	13	25	18
3566	14	8	13
3567	24	1	18
3568	15	6	18
3569	8	24	18
357	21	18	19
3570	17	1	18
3571	19	11	14
3572	25	2	18
3573	17	18	19
3574	14	24	8
3575	22	18	19
3576	17	3	19
3577	19	25	18
3578	8	11	25
3579	20	19	24
358	2	18	19
3580	20	11	18
3581	17	19	18
3582	12	24	18
3583	8	23	18
3584	1	14	18
3585	19	25	18
3586	4	19	9
3587	17	18	19
3588	4	21	5
3589	11	26	18
359	16	13	18
3590	4	6	21
3591	26	7	24
3592	17	18	19
3593	19	17	18
3594	23	12	15
3595	17	18	19
3596	25	19	17
3597	26	18	19
3598	25	11	7
3599	16	2	18
360	24	20	14
3600	19	18	1
3601	26	2	17
3602	18	19	1
3603	18	4	19
3604	12	18	19
3605	26	18	19
3606	8	18	19
3607	8	1	3
3608	1	18	19
3609	22	25	18
361	17	16	4
3610	2	25	12
3611	1	17	18
3612	22	20	13
3613	24	25	22
3614	24	14	18
3615	2	18	19
3616	7	1	18
3617	25	14	18
3618	23	1	24
3619	8	25	18
362	18	19	1
3620	8	26	18
3621	26	18	19
3622	14	18	19
3623	3	9	18
3624	22	19	18
3625	20	19	18
3626	24	22	8
3627	19	21	18
3628	24	1	18
3629	23	19	1
363	1	19	18
3630	15	18	19
3631	12	26	24
3632	23	14	24
3633	26	23	13
3634	6	24	18
3635	14	8	18
3636	4	6	9
3637	16	17	3
3638	9	20	18
3639	8	19	15
364	20	18	19
3640	8	18	19
3641	21	24	18
3642	2	18	19
3643	8	18	19
3644	8	26	18
3645	16	8	18
3646	26	9	18
3647	26	18	19
3648	19	1	18
3649	14	13	18
365	15	10	9
3650	23	12	19
3651	26	19	18
3652	6	19	18
3653	4	15	18
3654	8	18	19
3655	14	18	19
3656	14	25	12
3657	14	8	24
3658	10	9	11
3659	4	21	24
366	19	7	18
3660	14	4	8
3661	14	8	18
3662	2	15	23
3663	24	8	18
3664	8	18	19
3665	8	14	20
3666	8	23	1
3667	5	12	18
3668	19	25	15
3669	14	18	19
367	21	1	14
3670	17	19	4
3671	19	10	18
3672	14	18	19
3673	3	24	18
3674	6	18	19
3675	17	24	18
3676	12	19	21
3677	19	6	26
3678	14	8	18
3679	26	18	19
368	19	18	1
3680	26	6	24
3681	26	18	19
3682	26	1	18
3683	26	20	7
3684	26	15	25
3685	14	12	18
3686	15	2	18
3687	14	18	19
3688	25	7	18
3689	20	8	24
369	24	18	19
3690	8	26	18
3691	8	6	18
3692	8	24	18
3693	17	18	16
3694	17	4	23
3695	8	23	21
3696	15	19	18
3697	11	9	18
3698	8	24	18
3699	21	18	19
37	8	24	11
370	1	8	21
3700	8	24	18
3701	12	18	19
3702	2	18	19
3703	8	14	18
3704	26	11	15
3705	11	20	12
3706	24	20	18
3707	2	16	14
3708	17	19	18
3709	23	26	18
371	24	6	18
3710	17	18	19
3711	23	19	18
3712	17	24	18
3713	22	18	19
3714	9	3	18
3715	17	18	19
3716	6	17	24
3717	9	1	18
3718	14	9	18
3719	21	2	18
372	10	20	16
3720	2	9	23
3721	26	18	19
3722	26	25	17
3723	4	18	19
3724	6	8	18
3725	8	9	23
3726	15	1	3
3727	19	18	1
3728	19	2	17
3729	11	19	18
373	19	18	1
3730	26	18	19
3731	7	18	19
3732	22	20	14
3733	2	22	18
3734	24	18	19
3735	25	22	8
3736	24	14	18
3737	8	1	18
3738	14	3	18
3739	9	16	18
374	17	19	18
3740	1	8	18
3741	15	18	19
3742	19	18	1
3743	11	8	18
3744	6	21	18
3745	10	6	18
3746	19	18	1
3747	19	18	1
3748	22	14	18
3749	18	24	20
375	24	14	18
3750	11	24	25
3751	16	18	19
3752	5	19	24
3753	17	18	19
3754	19	23	18
3755	16	19	6
3756	25	6	18
3757	21	11	18
3758	8	19	18
3759	8	18	19
376	2	18	19
3760	14	8	18
3761	6	11	24
3762	1	18	19
3763	5	8	18
3764	26	18	19
3765	16	18	19
3766	1	11	18
3767	14	18	19
3768	14	26	18
3769	14	6	18
377	14	8	18
3770	18	17	19
3771	8	24	18
3772	8	18	19
3773	14	13	18
3774	15	5	20
3775	1	26	12
3776	1	6	18
3777	11	4	20
3778	11	6	18
3779	5	12	23
378	22	25	18
3780	8	18	19
3781	12	2	16
3782	19	6	17
3783	12	4	1
3784	24	1	17
3785	8	21	18
3786	12	15	18
3787	12	23	7
3788	1	18	19
3789	26	15	18
379	23	14	7
3790	25	6	18
3791	1	7	18
3792	9	24	11
3793	20	18	19
3794	9	3	1
3795	14	5	18
3796	14	6	18
3797	1	23	18
3798	7	23	14
3799	8	19	18
38	16	26	18
380	19	17	18
3800	14	8	24
3801	1	25	18
3802	12	21	18
3803	14	8	18
3804	8	6	18
3805	26	18	19
3806	6	10	22
3807	17	6	22
3808	19	9	22
3809	17	18	19
381	15	7	6
3810	14	18	19
3811	14	21	18
3812	19	17	18
3813	22	20	18
3814	20	26	15
3815	21	18	5
3816	19	2	18
3817	8	21	22
3818	8	14	18
3819	14	1	18
382	24	6	18
3820	14	18	19
3821	19	18	1
3822	1	18	19
3823	19	16	18
3824	19	8	18
3825	14	23	18
3826	6	24	18
3827	1	18	19
3828	7	25	12
3829	24	18	19
383	24	20	18
3830	8	25	23
3831	8	18	19
3832	8	23	18
3833	19	24	18
3834	19	1	22
3835	25	11	18
3836	4	18	13
3837	17	19	4
3838	17	18	19
3839	8	1	18
384	17	25	18
3840	8	22	23
3841	24	17	18
3842	17	3	18
3843	6	18	19
3844	1	18	19
3845	8	2	18
3846	1	20	18
3847	26	23	18
3848	14	24	19
3849	18	11	6
385	14	18	19
3850	26	23	18
3851	12	15	18
3852	22	14	18
3853	24	6	18
3854	22	18	19
3855	25	15	8
3856	5	15	18
3857	8	1	19
3858	14	8	18
3859	19	24	9
386	14	24	23
3860	8	18	19
3861	22	8	11
3862	19	18	1
3863	19	18	1
3864	19	18	1
3865	12	7	1
3866	12	10	3
3867	22	18	19
3868	22	19	18
3869	4	9	18
387	24	18	19
3870	19	4	18
3871	26	25	18
3872	6	15	18
3873	8	15	18
3874	22	19	15
3875	2	25	18
3876	26	7	20
3877	14	20	18
3878	19	6	10
3879	14	24	18
388	17	24	18
3880	15	6	19
3881	10	18	21
3882	18	19	1
3883	8	1	18
3884	19	6	18
3885	8	18	19
3886	23	1	18
3887	26	25	8
3888	26	8	18
3889	22	20	18
389	8	1	18
3890	14	18	19
3891	8	25	18
3892	26	24	18
3893	17	18	19
3894	6	18	11
3895	17	3	7
3896	21	25	18
3897	17	18	19
3898	14	8	18
3899	15	16	9
39	21	19	18
390	6	18	19
3900	1	25	16
3901	6	24	1
3902	14	15	24
3903	22	24	18
3904	1	18	19
3905	25	6	15
3906	3	18	19
3907	2	18	19
3908	8	26	18
3909	14	25	18
391	10	18	6
3910	10	6	8
3911	24	19	18
3912	24	10	18
3913	2	14	25
3914	14	8	18
3915	21	19	18
3916	6	26	1
3917	8	11	18
3918	14	23	18
3919	17	18	19
392	19	18	1
3920	4	16	18
3921	3	4	18
3922	1	18	19
3923	24	14	8
3924	26	18	19
3925	25	18	19
3926	22	25	18
3927	14	19	7
3928	12	18	19
3929	26	9	12
393	11	7	12
3930	6	25	11
3931	8	1	18
3932	17	25	18
3933	14	1	6
3934	11	18	19
3935	4	18	10
3936	16	18	19
3937	24	1	18
3938	24	8	18
3939	22	14	18
394	19	8	14
3940	22	18	19
3941	14	11	7
3942	17	23	18
3943	24	14	1
3944	26	25	6
3945	15	18	19
3946	19	7	18
3947	4	22	18
3948	25	26	11
3949	15	16	4
395	18	4	19
3950	6	4	18
3951	9	24	11
3952	11	8	7
3953	19	21	22
3954	24	8	18
3955	11	6	18
3956	16	8	14
3957	15	26	18
3958	4	11	18
3959	14	8	6
396	26	24	18
3960	9	21	18
3961	22	14	18
3962	1	18	19
3963	6	24	26
3964	7	19	18
3965	2	24	18
3966	6	25	18
3967	4	21	3
3968	14	18	19
3969	8	18	19
397	18	20	6
3970	8	18	19
3971	26	18	19
3972	14	8	1
3973	8	1	18
3974	8	18	19
3975	2	18	19
3976	20	6	16
3977	8	24	18
3978	24	14	18
3979	16	4	18
398	19	10	18
3980	24	1	18
3981	2	17	18
3982	24	6	25
3983	19	23	22
3984	6	18	19
3985	22	19	18
3986	8	19	18
3987	22	18	19
3988	20	14	18
3989	2	12	1
399	19	20	18
3990	17	1	16
3991	19	13	18
3992	18	25	14
3993	22	18	19
3994	22	14	18
3995	22	19	17
3996	15	24	8
3997	8	11	10
3998	24	25	18
3999	1	4	18
4	19	26	18
40	19	18	1
400	17	18	19
4000	1	16	18
4001	13	19	18
4002	14	8	18
4003	19	18	1
4004	26	24	18
4005	23	18	19
4006	6	11	4
4007	9	19	24
4008	3	17	5
4009	1	18	19
4010	19	8	1
4011	8	25	9
4012	24	1	18
4013	22	14	24
4014	14	11	18
4015	6	13	18
4016	11	18	24
4017	14	1	18
4018	16	5	3
4019	3	4	22
402	25	8	16
4020	18	12	6
4021	16	18	19
4022	17	18	19
4023	3	18	19
4024	26	25	11
4025	9	14	18
4026	26	10	18
4027	14	26	18
4028	17	19	18
403	16	4	8
4030	13	18	12
4031	7	6	16
4032	3	6	18
4033	18	19	1
4034	3	18	19
4035	19	6	18
4036	3	18	19
4037	6	9	18
4038	26	25	7
4039	15	18	19
404	13	24	18
4040	16	6	18
4041	3	18	19
4042	18	19	1
4043	26	18	19
4044	18	3	5
4045	18	6	19
4046	18	8	9
4047	14	8	7
4048	11	2	18
4049	13	18	19
405	19	8	12
4050	25	18	19
4051	25	2	18
4052	18	21	10
4053	7	11	26
4054	2	15	18
4055	19	22	25
4056	25	11	3
4057	4	18	19
4058	5	9	18
4059	18	3	13
406	19	12	18
4060	19	13	18
4061	9	13	8
4062	19	18	1
4063	19	18	1
4064	25	20	18
4065	19	21	18
4066	19	18	1
4067	18	6	19
4068	7	25	18
4069	18	3	21
407	19	17	18
4070	18	15	3
4071	25	18	19
4072	13	10	16
4073	24	6	18
4074	5	25	18
4075	21	8	7
4076	5	25	18
4077	3	18	19
4078	25	10	1
4079	25	26	17
408	15	19	18
4080	18	19	1
4081	7	16	18
4082	18	15	16
4084	6	10	11
4085	1	6	18
4086	17	18	19
4087	10	6	18
4088	25	20	18
4089	18	13	19
409	19	3	18
4090	18	20	19
4091	11	21	18
4092	18	19	1
4093	11	18	19
4094	25	18	19
4095	16	18	19
4096	3	18	4
4097	18	13	19
4098	9	19	12
4099	5	9	18
41	24	16	18
410	25	9	21
4100	19	25	18
4101	19	18	1
4102	10	24	18
4103	18	1	19
4104	13	18	8
4105	3	18	8
4106	3	18	19
4107	17	18	19
4108	19	9	18
4109	24	18	19
411	8	24	18
4110	11	20	18
4111	18	19	1
4112	4	18	19
4113	17	4	18
4114	1	8	18
4115	26	1	18
4116	16	25	17
4117	2	18	19
4118	25	18	19
412	12	24	18
4120	24	14	18
4121	18	19	1
4122	22	6	14
4123	18	21	19
4124	16	18	19
4125	21	3	6
4126	25	23	18
4127	13	8	18
4128	3	18	19
4129	24	13	19
413	2	24	18
4130	18	10	19
4131	3	2	21
4132	18	14	19
4133	3	18	19
4134	22	6	25
4135	19	20	18
4136	3	13	24
4137	19	17	16
4138	14	8	24
4139	14	18	9
414	20	18	19
4140	11	13	18
4141	3	4	16
4142	13	18	19
4143	20	9	18
4144	18	13	19
4145	18	1	11
4146	7	17	6
4147	19	20	18
4148	19	18	1
4149	21	3	19
415	15	26	18
4150	19	26	18
4151	19	18	1
4152	18	20	19
4153	11	18	25
4154	24	6	18
4155	21	4	18
4156	18	19	1
4157	25	9	18
4158	25	18	19
4159	3	18	19
416	25	23	8
4160	25	18	19
4161	18	24	19
4162	3	18	19
4163	25	18	19
4164	8	18	19
4165	25	18	19
4166	18	19	1
4167	5	1	18
4168	25	18	19
4169	25	20	6
417	19	23	8
4170	20	25	5
4171	25	1	18
4172	9	2	22
4173	18	12	21
4174	25	1	9
4175	26	18	19
4176	19	26	18
4177	25	20	18
4178	18	10	19
4179	19	26	18
418	18	20	7
4180	9	18	19
4181	9	6	18
4182	26	20	25
4183	25	7	18
4184	25	18	19
4185	25	18	19
4186	3	16	8
4187	7	23	18
4188	25	18	19
4189	7	18	19
419	6	18	19
4190	7	16	18
4191	9	25	18
4192	4	21	7
4193	25	18	19
4194	11	18	19
4195	25	18	19
4196	25	18	19
4197	25	18	19
4199	19	22	12
42	1	2	18
420	20	4	18
4200	6	24	18
4201	9	18	19
4202	11	21	12
4203	18	12	19
4204	10	18	19
4205	19	8	6
4206	24	22	18
4207	22	19	18
4208	22	19	18
4209	11	22	18
421	21	18	23
4210	19	7	13
4211	20	26	25
4212	19	17	18
4213	1	21	18
4214	14	24	6
4215	11	6	1
4216	8	24	18
4217	8	19	12
4218	24	26	18
4219	22	19	18
422	8	18	19
4220	6	19	15
4221	24	8	18
4222	19	6	18
4223	23	1	12
4224	15	9	18
4225	2	26	18
4226	23	7	19
4227	24	20	18
4228	19	7	18
4229	19	23	22
423	5	18	25
4230	2	18	19
4231	8	14	18
4232	24	17	18
4233	14	18	19
4234	14	9	8
4235	3	23	9
4236	24	17	18
4237	1	18	19
4238	26	18	19
4239	10	8	6
424	8	19	18
4240	20	9	15
4241	21	7	18
4242	14	8	25
4243	6	18	19
4244	26	18	19
4245	21	2	18
4246	17	24	18
4247	12	9	18
4248	20	25	18
4249	7	22	18
425	14	8	18
4250	22	18	19
4251	23	18	19
4252	8	14	18
4253	22	12	11
4254	1	18	19
4255	8	16	18
4256	23	6	14
4257	22	18	19
4258	17	10	25
4259	26	18	19
426	26	18	19
4260	19	13	23
4261	25	2	18
4262	15	4	6
4263	24	18	19
4264	24	18	19
4265	19	23	17
4266	25	15	18
4267	19	26	18
4268	8	23	18
4269	25	24	14
427	25	17	19
4270	11	18	19
4271	11	18	19
4272	14	22	17
4273	25	15	24
4274	14	24	17
4275	26	20	1
4276	22	18	19
4277	13	1	6
4278	9	15	18
4279	10	11	24
428	5	4	18
4280	14	8	26
4281	26	18	19
4282	24	26	25
4283	17	19	18
4284	17	24	21
4285	19	23	18
4286	22	11	18
4287	22	18	19
4288	22	24	1
4289	22	18	19
429	19	18	1
4290	14	22	18
4291	6	18	19
4292	19	26	18
4293	24	19	18
4294	19	23	26
4295	8	14	9
4296	22	11	17
4297	22	24	18
4298	15	18	19
4299	22	23	18
43	6	12	19
430	19	18	1
4300	26	9	18
4301	26	25	18
4302	26	1	22
4303	8	18	19
4304	26	15	18
4305	23	19	18
4306	17	24	18
4307	26	25	21
4308	26	18	19
4309	22	19	18
431	9	25	18
4310	6	11	20
4311	20	7	18
4312	2	12	18
4313	23	17	18
4314	4	15	26
4315	6	20	18
4316	21	26	18
4317	20	8	18
4318	26	24	18
4319	25	24	18
432	21	7	6
4320	22	14	19
4321	7	18	19
4322	19	6	18
4323	1	18	19
4324	8	22	18
4325	2	20	18
4326	22	24	18
4327	22	25	18
4328	24	6	18
4329	22	11	18
433	9	7	1
4330	10	6	18
4331	19	6	18
4332	14	26	18
4333	22	14	18
4334	22	14	6
4335	24	25	18
4336	19	2	18
4337	12	26	19
4338	4	21	15
4339	22	23	18
434	10	13	2
4340	19	14	24
4341	21	14	24
4342	20	11	9
4343	15	2	18
4344	10	16	26
4345	20	8	18
4346	4	3	19
4347	22	20	18
4348	26	18	19
4349	23	19	4
435	3	18	19
4350	9	2	19
4351	7	1	18
4352	26	18	19
4353	8	6	18
4354	8	18	19
4355	2	18	19
4356	19	17	2
4357	14	24	18
4358	24	19	18
4359	24	11	5
436	19	13	18
4360	6	18	19
4361	19	17	18
4362	19	18	17
4363	8	19	23
4364	5	3	18
4365	19	10	2
4366	26	6	14
4367	15	16	18
4368	14	22	1
4369	7	11	8
437	1	19	18
4370	22	18	19
4371	9	18	21
4372	25	7	1
4373	18	4	15
4374	17	11	18
4375	12	9	2
4376	8	18	19
4377	11	2	19
4378	6	18	20
4379	19	6	12
438	14	18	19
4380	20	1	18
4381	25	8	22
4382	8	19	5
4383	8	19	18
4384	19	2	18
4385	17	18	19
4386	20	1	18
4387	15	25	18
4388	24	4	17
4389	26	19	18
439	19	18	1
4390	20	6	18
4391	16	17	18
4392	19	23	18
4393	5	21	11
4394	17	1	18
4395	18	11	19
4396	22	9	18
4397	8	18	19
4398	24	6	18
4399	24	6	18
44	21	16	20
440	2	18	19
4400	13	21	8
4401	16	12	18
4402	26	18	19
4403	8	7	1
4404	1	6	21
4405	17	18	19
4406	15	22	10
4407	19	24	18
4408	6	26	18
4409	19	18	1
441	19	17	18
4410	26	24	18
4411	24	26	18
4412	17	24	18
4413	4	11	18
4414	19	17	18
4415	26	23	3
4416	26	5	18
4417	22	24	20
4418	14	24	18
4419	24	6	5
442	2	22	15
4420	8	18	19
4421	1	26	20
4422	24	21	11
4423	17	18	19
4424	20	26	18
4425	8	20	18
4426	26	15	18
4427	26	18	19
4428	25	18	19
4429	12	26	17
443	19	12	18
4430	1	8	23
4431	14	23	22
4432	17	24	1
4433	15	12	2
4434	14	22	18
4435	11	6	3
4436	22	2	9
4437	7	25	18
4438	19	23	18
4439	17	7	14
444	8	18	19
4440	14	24	18
4441	6	11	17
4442	7	14	17
4443	19	11	18
4444	19	25	18
4445	25	6	18
4446	19	18	1
4447	14	23	18
4448	4	21	18
4449	24	10	8
445	18	12	19
4450	19	26	18
4451	19	2	18
4452	19	2	18
4453	24	6	18
4454	9	19	5
4455	22	18	19
4456	24	5	20
4457	17	18	19
4458	25	24	4
4459	1	6	18
446	26	6	23
4460	8	18	19
4461	12	18	19
4462	26	7	18
4463	26	18	19
4464	26	18	19
4465	26	16	18
4466	1	26	18
4467	8	18	19
4468	16	18	19
4469	17	22	15
447	6	18	19
4470	19	24	2
4471	26	1	8
4472	14	24	1
4473	16	4	18
4474	2	17	9
4475	6	24	18
4476	11	8	18
4477	22	1	3
4478	9	25	18
4479	8	19	9
448	1	8	18
4480	8	19	18
4481	14	1	17
4482	6	18	19
4483	15	26	24
4484	22	18	19
4485	22	18	19
4486	26	24	18
4487	26	25	12
4488	2	18	19
4489	14	24	8
449	14	18	19
4490	23	1	2
4491	24	4	22
4492	18	4	1
4493	22	1	18
4494	26	24	18
4495	8	24	18
4496	25	24	18
4497	26	6	23
4498	24	6	23
4499	6	1	18
45	11	2	18
450	21	4	18
4500	6	18	19
4501	24	18	19
4502	23	18	19
4503	26	21	18
4504	16	19	18
4505	26	9	6
4506	24	6	18
4507	24	18	19
4508	20	19	18
4509	23	24	17
451	21	4	18
4510	8	12	18
4511	14	1	18
4512	1	11	18
4513	11	21	6
4514	25	18	3
4515	26	6	18
4516	22	18	25
4517	14	22	1
4518	8	18	19
4519	17	24	18
452	19	18	1
4520	25	16	18
4521	24	17	16
4522	9	25	1
4523	23	18	19
4524	22	18	19
4525	19	18	1
4526	12	18	19
4527	8	18	19
4528	22	24	8
4529	22	18	19
453	22	8	23
4530	17	23	18
4531	24	26	18
4532	23	6	18
4533	8	14	23
4534	14	18	19
4535	19	13	14
4536	4	25	6
4537	17	13	4
4538	17	24	20
4539	25	6	1
454	12	9	18
4540	8	1	16
4541	15	8	11
4542	1	8	18
4543	11	26	17
4544	6	23	18
4545	19	18	1
4546	20	26	18
4547	22	2	7
4548	22	20	25
4549	15	12	7
455	21	18	19
4550	8	1	18
4551	15	19	24
4552	2	18	19
4553	22	18	19
4554	21	7	20
4555	6	18	9
4556	10	21	22
4557	9	1	13
4558	26	18	19
4559	15	5	18
456	4	18	1
4560	19	1	18
4561	17	18	19
4562	19	8	18
4563	25	18	19
4564	22	17	18
4565	19	18	1
4566	19	23	18
4567	22	18	19
4568	6	18	7
4569	2	18	19
457	16	18	19
4570	16	24	22
4571	10	12	18
4572	23	12	15
4573	26	12	18
4574	15	26	18
4575	19	24	15
4576	19	21	18
4577	1	26	23
4578	5	18	19
4579	14	22	9
458	16	22	24
4580	14	16	12
4581	15	21	2
4582	14	24	18
4583	26	12	18
4584	6	18	19
4585	8	1	18
4586	23	26	18
4587	25	14	18
4588	17	18	19
4589	24	26	18
459	19	18	1
4590	5	22	18
4591	23	1	15
4592	22	25	18
4593	6	21	18
4594	8	15	18
4595	22	9	12
4596	19	18	1
4597	2	18	19
4598	19	5	17
4599	24	3	18
46	12	16	23
460	19	13	18
4600	14	3	18
4601	24	26	18
4602	17	18	19
4603	12	13	7
4604	22	3	18
4605	18	26	19
4606	15	10	7
4607	15	10	7
4608	26	18	19
4609	26	9	2
461	17	10	18
4610	17	18	19
4611	25	6	26
4612	24	19	18
4613	14	8	18
4614	19	1	22
4615	26	12	18
4616	19	12	18
4617	16	8	18
4618	19	17	9
4619	17	18	19
462	14	1	18
4620	4	18	19
4621	17	11	6
4622	12	2	18
4623	9	4	3
4624	26	18	19
4625	26	18	19
4626	25	13	18
4627	14	8	18
4628	24	8	20
4629	26	12	11
463	13	19	18
4630	6	3	24
4631	23	19	18
4632	8	7	18
4633	23	19	9
4634	24	8	15
4635	19	13	20
4636	1	2	22
4637	14	24	18
4638	11	14	22
4639	22	18	19
464	12	22	4
